ID,OC,ra,dec,g_mag,g_mag_err,Teff,Teff_err,ref,cal_lum,cal_lum_err,mem_prob
598901754562312448,M67,132.5375323317,11.55722179282,14.061209,0.00021548557042891912,6069.0,43.0,A,1.4266285607464149,0.036590463957658484,0.998
598901788922041728,M67,132.632665411,11.50209389643,15.399152,0.00038832626834942486,5146.0,67.0,A,0.4528561048920186,0.014023554824072556,0.999
598907836235995008,M67,132.53993764695,11.64497594829,14.344937,0.000232089891275423,5846.0,44.0,A,1.10905376620484,0.027640796622009044,0.999
598955149595631872,M67,132.50346598547,11.70271873728,14.034753,0.00019661216252076817,5981.0,49.0,A,1.466483329578799,0.03703593935560883,1.0
598959822520052480,M67,132.3947971816,11.78807410441,14.202843,0.00021890918330594924,5945.0,44.0,A,1.2580446358756023,0.031599477478430636,0.999
604698306849407232,M67,133.07879246821994,11.39710540914,14.932117000000002,0.00028891842569844144,5525.0,49.0,A,0.6614585053970929,0.017105534066644196,0.902
604698345504195456,M67,133.05663692913998,11.393363932480002,14.440917,0.00022809543253933087,5805.0,29.0,A,1.0175701513530535,0.025264348226812842,0.62
604711299125433472,M67,133.18112065004,11.610505947939998,15.037209,0.0003183863705515592,5487.0,47.0,A,0.6027599179817482,0.015721241039826143,1.0
604893165221336064,M67,132.95795444105,11.555135041300002,12.581479,0.00018317929750309887,6250.0,200.0,B,5.54884915966732,0.15098831999550508,1.0
604895364244625920,M67,132.78867529675,11.55916031859,14.639697,0.00025907840074694934,5701.0,34.0,A,0.8530927174784999,0.021278538910413963,0.999
604896051439390848,M67,132.77967337311,11.59684019425,14.00477,0.00020547029025337794,6066.0,40.0,A,1.5028951026598951,0.038513838756437525,0.936
604897631987337600,M67,132.85501178119,11.63782005216,15.026713,0.0002757148435566769,5441.0,48.0,A,0.6116759201390698,0.016184196327740586,1.0
604897838145767168,M67,132.84657483351,11.65412295844,14.752693,0.00027898005113853244,5635.0,26.0,A,0.7726630760221944,0.019362196682272848,1.0
604900449485821568,M67,133.04743448238995,11.67556751903,14.086739,0.0002022189399807759,5971.0,38.0,A,1.3984899323227125,0.03522368495843935,0.999
604901957018617728,M67,133.12610476357,11.714007189830001,13.989510999999998,0.00023709244101878315,5904.0,22.0,A,1.5340597528799975,0.03826790915968239,1.0
604903468852379904,M67,133.01477812996,11.68996263133,12.58581,0.0001781689643901473,5904.69482421875,91.46673583984376,C,5.588666625655671,0.1414136314794242,1.0
604905500367349888,M67,133.04723589924,11.76053641618,12.706972,0.00016813732315268336,5322.16455078125,91.46673583984376,C,5.258417912323937,0.1555216784859743,1.0
604905534727082880,M67,133.06586854251998,11.7755364175,14.804375,0.000266894009567082,5598.0,41.0,A,0.7390376505167596,0.018728018865722163,1.0
604906148906681088,M67,133.09254902607,11.81749079815,14.718059,0.00025818631366815843,5569.0,45.0,A,0.8022577514952636,0.020486329989963938,1.0
604906256281593472,M67,133.04001538111,11.77949836102,13.897225,0.00020541914788576847,6078.0,43.0,A,1.6587428676150635,0.04262763885758967,1.0
604906565519358464,M67,132.98572261677,11.79026593711,14.235974,0.00023154544775391846,5836.0,9.0,A,1.2268031452332189,0.030426431483822413,1.0
604906599878983680,M67,132.99492882969,11.80411165293,15.344032,0.00036796207971293433,5155.0,60.0,A,0.4756836387440102,0.014444525829168869,1.0
604908004332577152,M67,132.78338122233,11.64055521794,14.322264,0.00027863986601598306,5864.0,37.0,A,1.1313774841712625,0.028185215285570518,1.0
